"sample.date","sample.loc","LDL","N1","N2","Phi6","N501Y","del.69-70","T478","L452R","K417N","N679K","Q954H","R408S","A67V;del69-70","NP151","F490S","N-E136D","pH","turbidity","temperature","sample.type","sample.vol","occupancy","quar.new","quar.cont","iso.new","iso.cont","iso.cont.pre","iso.cont.post","iso.new.roll","cases","enrolled","negative","rejected","positive","pos.roll","vax.percent","volume","wildtype"
2022-04-27,"WO",576,576,576,10880,288,288,NA,NA,NA,288,288,NA,NA,NA,NA,NA,7.68,42,15.9,"G",NA,1007,0,0,0,0,7,0,0,NA,NA,NA,NA,NA,NA,NA,56792.5904128551,576
2022-04-27,"WY",768,1143,1160,12629,384,384,NA,NA,NA,870,887,NA,NA,NA,NA,NA,7.63,48.7,11.9,"C",8,840,0,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,55296.5545327272,1160
2022-05-02,"AH",552,27600,24042,21098,276,552,NA,NA,NA,12144,19013,15210.6666666667,276,NA,NA,NA,7.68,126,16.3,"C",11,812,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,67368.4210526347,27600
2022-05-02,"BA",984,2077,984,20117,492,492,NA,NA,NA,984,1333,NA,NA,NA,NA,NA,8.03,105,14.1,"C",8,626,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,37821.1345788799,2077
2022-05-02,"BH",696,1330,1160,9152,348,348,NA,NA,NA,348,835,NA,NA,NA,NA,NA,7.87,183,22.5,"G",9,260,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,11531.1389986426,1330
2022-05-02,"BL",960,11733,9600,51626,480,1280,NA,NA,NA,6058,6506,NA,NA,NA,NA,NA,7.61,46.8,9.8,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11733
2022-05-02,"DC",840,3789,3173,29866,420,420,NA,NA,NA,1437,2128,NA,NA,NA,NA,NA,7.85,104,3.3,"C",8,670,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,52448.8447316103,3789
2022-05-02,"EH",1104,17664,19381,26496,552,1104,NA,NA,NA,7065,13248,7114.66666666667,552,NA,NA,NA,7.84,132,18.2,"C",9,280,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,12338.5856599845,19381
2022-05-02,"HL",696,14538,14848,22581,348,348,NA,NA,NA,4779,7578,NA,NA,NA,NA,NA,7.96,90.9,13.3,"C",8,865,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,54180.769230783,14848
2022-05-02,"HO",576,126592,113536,36532,288,793,NA,NA,NA,45568,91136,94208,576,NA,NA,NA,8.11,43.3,17,"C",11,906,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,62271.3058469519,126592
2022-05-02,"HU",720,73440,63040,36320,360,768,NA,NA,NA,27680,45560,84320,720,NA,NA,NA,7.8,83.2,7.8,"C",11,414,0,0,0,9,0,9,15,NA,NA,NA,NA,NA,NA,NA,27820.173574903,73440
2022-05-02,"LA",792,8272,8448,38192,396,396,NA,NA,NA,3027,3625,NA,NA,NA,NA,NA,8.02,63.6,8.2,"C",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8448
2022-05-02,"MC",528,11264,9973,17717,264,528,NA,NA,NA,4106,5397,NA,NA,NA,NA,NA,7.62,70.8,13.3,"C",9,785,0,0,0,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,40023.9651416093,11264
2022-05-02,"MS",1152,1152,1152,54272,576,576,NA,NA,NA,576,576,NA,NA,NA,NA,NA,7.84,58.1,10,"C",9,926,0,0,0,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,78109.6394775677,1152
2022-05-02,"PL",648,864,878,24912,324,324,NA,NA,NA,763,648,NA,NA,NA,NA,NA,8.09,83.7,20.2,"C",7,553,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,12915.667210123,878
2022-05-02,"PU",576,729,528,14080,288,288,NA,NA,NA,288,288,NA,NA,NA,NA,NA,7.92,95.1,18,"C",8,433,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,20947.0751171205,729
2022-05-02,"UN",672,1702,1597,33152,336,336,NA,NA,NA,336,336,NA,NA,NA,NA,NA,7.75,57.2,7.8,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1702
2022-05-02,"WI",576,13184,12672,20224,288,576,NA,NA,NA,4864,7296,NA,NA,NA,NA,NA,7.71,96.5,17,"G",3,805,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,45552.5227460563,13184
2022-05-02,"WO",696,7424,8661,20416,348,348,NA,NA,NA,1608,3093,NA,NA,NA,NA,NA,7.88,49.9,13.2,"C",9,783,0,0,0,0,6,0,0,NA,NA,NA,NA,NA,NA,NA,52046.8927972019,8661
2022-05-02,"WY",816,4624,3282,23392,408,408,NA,NA,NA,972,1269,NA,NA,NA,NA,NA,7.95,55.3,16.5,"C",10,653,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,50590.090584591,4624
2022-05-04,"AH",744,14880,8266,29594,372,372,NA,NA,NA,5536,6613,NA,NA,NA,NA,NA,7.9,69.1,17.2,"C",12,696,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,68201.754385978,14880
2022-05-04,"BL",840,11760,10640,47413,420,420,NA,NA,NA,4592,7466,NA,NA,NA,NA,NA,7.96,62.9,14.9,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11760
2022-05-04,"HL",912,11096,7600,31008,456,456,NA,NA,NA,3749,4600,NA,NA,NA,NA,NA,8.19,69.1,14.1,"C",8,741,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,51444.444444418,11096
2022-05-04,"HO",816,4533,4986,32277,408,408,NA,NA,NA,1233,2665,NA,NA,NA,NA,NA,8.32,59.5,16.4,"C",11,777,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,52025.6828166395,4986
2022-05-04,"MC",1008,45024,35085,47488,504,504,NA,NA,NA,17472,37184,24416,504,NA,NA,NA,8.63,66,17.2,"C",11,698,0,0,0,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,41247.340425536,45024
2022-05-04,"MS",888,50320,38280,27232,444,444,NA,NA,NA,11840,22298,6512,444,NA,NA,NA,7.9,38.5,17.3,"C",7,793,0,0,0,0,4,0,0,NA,NA,NA,NA,NA,NA,NA,72693.0241757798,50320
2022-05-04,"PU",912,28170,19658,26144,456,456,NA,NA,NA,3303,9322,8714.66666666667,456,NA,NA,NA,8.3,144,16.9,"G",4,432,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18596.5299319047,28170
2022-05-04,"WI",744,41912,34596,20666,372,372,NA,NA,NA,3746,11077,20832,372,NA,NA,NA,8.22,56.3,16,"C",10,690,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,46852.7472527623,41912
2022-05-04,"WO",696,10053,7269,41494,348,348,NA,NA,NA,2149,1747,NA,NA,NA,NA,NA,8.49,37.5,17.1,"C",11,671,0,0,1,1,6,1,1,NA,NA,NA,NA,NA,NA,NA,45031.2562053502,10053
2022-05-09,"BL",600,6800,6000,14666,300,600,NA,NA,NA,2146,3533,NA,NA,NA,NA,NA,7.4,59.6,12.2,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6800
2022-05-09,"LA",720,864,1376,18720,360,720,NA,NA,NA,NA,752,NA,NA,NA,NA,NA,7.03,98.7,11.7,"G",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376
2022-05-09,"MC",710,16800,13280,10400,355,355,NA,NA,NA,2224,5120,NA,NA,NA,NA,NA,6.73,161,16,"C",11,480,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,7755.15805950761,16800
2022-05-09,"PL",528,37664,35904,10325,264,264,NA,NA,NA,6570,14549,17952,264,NA,NA,NA,7.45,100,11.2,"C",1,552,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7149.8624041084,37664
2022-05-09,"PU",576,5120,6016,11648,288,576,NA,NA,NA,947,2444,NA,NA,NA,NA,NA,8.68,112,7.5,"C",5,432,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18701.5912145674,6016
2022-05-09,"UN",576,22016,21376,14464,288,288,NA,NA,NA,5644,11392,7296,288,NA,NA,NA,7.15,55.7,6,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22016
2022-05-11,"BL",744,8928,8101,17360,372,2976,NA,NA,NA,1636,4017,NA,NA,NA,NA,NA,7.63,100,10.8,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8928
2022-05-11,"LA",648,648,648,10656,324,324,NA,NA,NA,324,324,NA,NA,NA,NA,NA,7.02,54,6.3,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648
2022-05-11,"MC",816,282880,266197,17589,408,99914,NA,NA,NA,59114,130016,39712,408,NA,NA,NA,7.24,94,15.2,"C",11,394,0,0,0,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,8100.92802070081,282880
2022-05-11,"PL",744,744,744,8928,372,372,NA,NA,NA,372,372,NA,NA,NA,NA,NA,8.24,321,12.4,"C",8,552,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4901.46162768191,744
2022-05-11,"PU",696,28922,23045,7733,348,6032,NA,NA,NA,4284,8816,8352,348,NA,NA,NA,8.19,114,8.3,"C",4,432,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,19876.080241492,28922
2022-05-11,"UN",672,6272,5495,13738,336,4076,NA,NA,NA,1682,3449,NA,NA,NA,NA,NA,7.8,67.7,6,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6272
2022-05-16,"BL",600,19200,13866,6346,300,1840,NA,NA,NA,1880,2373,NA,NA,NA,NA,NA,7.58,72.4,12.5,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19200
2022-05-16,"LA",648,10800,9360,8208,324,1512,NA,NA,NA,1231,2570,NA,NA,NA,NA,NA,7.45,78.8,6.8,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10800
2022-05-16,"MC",792,5280,5614,20592,396,1883,NA,NA,NA,1513,2428,NA,NA,NA,NA,NA,8.12,54.8,12.6,"C",10,176,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,11283.7044534385,5614
2022-05-16,"PL",720,267040,257440,9760,360,360,NA,NA,NA,53760,125760,63200,360,NA,NA,NA,8.19,134,11,"C",11,551,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4375.23731220339,267040
2022-05-16,"PU",528,101024,73568,5280,264,6805,NA,NA,NA,13258,17365,5280,264,NA,NA,NA,7.94,116,7,"C",8,431,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18952.9583719037,101024
2022-05-16,"UN",576,1280,985,8448,288,288,NA,NA,NA,576,652,NA,NA,NA,NA,NA,7.76,55.6,6.4,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280
2022-05-18,"BL",624,13589,11093,86944,312,5421,NA,NA,NA,3744,8458,NA,NA,NA,NA,NA,7.44,53.6,11.1,"C",7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13589
2022-05-18,"LA",720,16320,13760,78400,360,4608,NA,NA,NA,4176,8320,NA,NA,NA,NA,NA,7.86,64.4,7.7,"C",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16320
2022-05-18,"MC",768,1280,768,58880,384,768,NA,NA,NA,768,989,NA,NA,NA,NA,NA,8.3,80.7,15.3,"C",11,177,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10594.7524752468,1280
2022-05-18,"PL",648,3585,3398,44496,324,907,NA,NA,NA,878,1699,NA,NA,NA,NA,NA,8.22,93.2,15.6,"C",8.5,497,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4662.41853275074,3585
2022-05-18,"PU",720,16000,5920,55680,360,960,NA,NA,NA,3698,4384,NA,NA,NA,NA,NA,8.04,124,4,"G",4,430,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18111.5019214731,16000
2022-05-18,"UN",792,13024,10912,50688,396,5174,NA,NA,NA,2305,4558,NA,NA,NA,NA,NA,7.91,126,8,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13024
2022-05-23,"BL",984,3280,1640,5838,NA,NA,NA,NA,NA,984,1093,1159,984,NA,NA,NA,7.85,173,16,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3280
2022-05-23,"LA",744,7175,6779,15541,NA,NA,NA,NA,NA,2182,4679,3224,372,NA,NA,NA,7.5,85.4,7.5,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7175
2022-05-23,"MC",744,3340,3406,14384,NA,NA,NA,NA,NA,1323,1901,1852,372,NA,NA,NA,7.95,69.8,13.4,"C",11,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12676.7932489514,3406
2022-05-23,"PL",576,576,576,16640,NA,NA,NA,NA,NA,288,288,288,288,NA,NA,NA,8.29,70.6,16.3,"C",10,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3778.96117811592,576
2022-05-23,"PU",912,3040,3162,12971,NA,NA,NA,NA,NA,1257,1966,912,456,NA,NA,NA,8.66,99.4,10.5,"C",9,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16436.7681917287,3162
2022-05-23,"UN",576,3110,2854,12544,NA,NA,NA,NA,NA,1254,2278,2240,288,NA,NA,NA,8,61.5,6.8,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3110
2022-05-25,"BL",600,4800,5467,3600,NA,NA,NA,NA,NA,1533,4040,2920,300,NA,NA,NA,7.41,116,15.5,"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5467
2022-05-25,"LA",840,5376,4499,4741,NA,NA,NA,NA,NA,1045,2221,2408,420,NA,NA,NA,7.65,122,6.3,"C",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5376
2022-05-25,"MC",480,50240,47893,4587,NA,NA,NA,NA,NA,20053,33173,29120,491,NA,NA,NA,7.96,61.7,14.7,"C",11,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13022.9885057509,50240
2022-05-25,"PL",504,504,504,3517,NA,NA,NA,NA,NA,252,252,252,252,NA,NA,NA,8.52,57.4,9.4,"C",5,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3663.09979977179,504
2022-05-25,"PU",528,2640,2722,4693,NA,NA,NA,NA,NA,1115,1607,939,264,NA,NA,NA,8.09,89.9,18.7,"G",3,425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16537.4443871491,2722
2022-05-25,"UN",600,3120,2347,6933,NA,NA,NA,NA,NA,300,867,1173,300,NA,NA,NA,7.87,100,5.5,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3120
2022-05-30,"BL",624,24128,15531,4992,NA,NA,NA,NA,NA,8181,10539,11648,1248,NA,NA,NA,8.36,151,16.2,"G",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24128
2022-05-30,"LA",624,6656,5131,10123,NA,NA,NA,NA,NA,1359,1692,3078,624,NA,NA,NA,8.26,60.5,7.1,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6656
2022-05-30,"MC",480,10240,5973,5440,NA,NA,NA,NA,NA,2240,2773,2709,240,NA,NA,NA,8.49,49.9,17.5,"C",11,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12784.4667409807,10240
2022-05-30,"PL",888,2763,3532,12432,NA,NA,NA,NA,NA,444,1302,888,444,NA,NA,NA,8.55,99.4,18.5,"C",9,176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2738.46268579114,3532
2022-05-30,"PU",696,696,696,6094,NA,NA,NA,NA,NA,348,348,348,348,NA,NA,NA,8.78,110,16.6,"C",9,422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16597.142428834,696
2022-05-30,"UN",648,3672,3110,15264,NA,NA,NA,NA,NA,324,2117,2952,324,NA,NA,NA,8.1,51.7,10.9,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3672
2022-06-01,"BL",1008,21056,15904,14336,NA,NA,NA,NA,NA,11424,20832,14560,6742,NA,NA,NA,7.82,90.3,18.7,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21056
2022-06-01,"LA",1008,10304,7168,12320,NA,NA,NA,NA,NA,1389,2374,2173,504,NA,NA,NA,7.58,65.2,8.9,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10304
2022-06-01,"MC",816,125120,77429,11061,NA,NA,NA,NA,NA,68363,112971,116597,408,NA,NA,NA,8.31,48.6,15,"C",11,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18964.3473260403,125120
2022-06-01,"PL",696,1377,2212,10208,NA,NA,NA,NA,NA,913,1021,1593,348,NA,NA,NA,8.1,119,19,"C",11,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2403.14034931076,2212
2022-06-01,"PU",792,2446,1672,8800,NA,NA,NA,NA,NA,915,1971,1074,396,NA,NA,NA,8.03,225,18,"G",3,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15971.4837777782,2446
2022-06-01,"UN",720,8480,6080,13920,NA,NA,NA,NA,NA,2208,5600,4480,720,NA,NA,NA,7.37,85.1,5.3,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8480
2022-06-06,"BL",960,8661,6443,19413,NA,NA,NA,NA,NA,1259,4949,4757,960,NA,NA,NA,7.39,104,17,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8661
2022-06-06,"LA",744,7258,6613,8267,NA,NA,NA,NA,NA,2282,3687,3604,372,NA,NA,NA,7.49,114,8.8,"C",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7258
2022-06-06,"MC",720,112000,109920,7360,NA,NA,NA,NA,NA,20480,39520,45280,360,NA,NA,NA,8.06,83.9,13.8,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13557.845433265,112000
2022-06-06,"PL",816,1831,1705,9611,NA,NA,NA,NA,NA,1142,1578,1668,816,NA,NA,NA,8.17,87.4,14.5,"C",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2330.65392288525,1831
2022-06-06,"PU",888,540693,492347,11643,NA,NA,NA,NA,NA,54859,111099,118203,444,NA,NA,NA,8.5,138,10.4,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16370.5771959443,540693
2022-06-06,"UN",888,14997,12629,13616,NA,NA,NA,NA,NA,3078,6709,6729,1026,NA,NA,NA,7.55,109,4.7,"C",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14997
2022-06-08,"BL",1632,9719,8559,32640,NA,NA,NA,NA,NA,1850,4425,4678,1632,NA,NA,NA,6.94,96.3,18.3,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9719
2022-06-08,"LA",1728,5261,4454,44160,NA,NA,NA,NA,NA,1728,2304,1920,1728,NA,NA,NA,7.62,77.1,14.3,"C",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5261
2022-06-08,"MC",840,36400,37707,11200,NA,NA,NA,NA,NA,11013,20533,19787,840,NA,NA,NA,7.7,353,11.6,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13904.5287637711,37707
2022-06-08,"PL",1008,66752,65408,23744,NA,NA,NA,NA,NA,14336,28000,27552,20384,NA,NA,NA,8.62,63.2,16.8,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4630.6068585582,66752
2022-06-08,"PU",1008,96768,86240,17024,NA,NA,NA,NA,NA,13440,28672,25984,1008,NA,NA,NA,8.45,90.5,16.3,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17144.9387899693,96768
2022-06-08,"UN",912,3607,3182,17429,NA,NA,NA,NA,NA,2087,2432,2594,912,NA,NA,NA,7.88,200,8,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3607
2022-06-13,"BL",768,3601,2492,11861,NA,NA,NA,NA,NA,1434,1792,2492,768,NA,NA,NA,6.71,128,16.8,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3601
2022-06-13,"LA",1008,5107,2643,12992,NA,NA,NA,NA,NA,2666,3718,4794,504,NA,NA,NA,6.91,80.7,7.6,"C",10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5107
2022-06-13,"MC",864,1248,1114,16128,NA,NA,NA,NA,NA,864,998,979,432,NA,NA,NA,7.18,80.5,14.5,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20471.1334745735,1248
2022-06-13,"PL",1008,1008,1008,16128,NA,NA,NA,NA,NA,504,504,504,504,NA,NA,NA,7.36,140,15,"C",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5485.73020909209,1008
2022-06-13,"PU",840,2277,1437,12693,NA,NA,NA,NA,NA,840,1045,1064,420,NA,NA,NA,7.78,120,15.4,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16099.6568436045,2277
2022-06-13,"UN",840,2819,2445,17173,NA,NA,NA,NA,NA,1251,1997,1157,420,NA,NA,NA,6.74,73.2,8.7,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2819
2022-06-15,"BL",744,9755,7605,12235,NA,NA,NA,NA,NA,2463,3803,5125,992,NA,NA,NA,7.59,127,17.8,"C",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9755
2022-06-15,"LA",648,2736,2390,6552,NA,NA,NA,NA,NA,1094,1973,2117,648,NA,NA,NA,7.64,77.6,11.2,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2736
2022-06-15,"MC",648,1454,648,5098,NA,NA,NA,NA,NA,878,648,734,324,NA,NA,NA,8.54,134,12.3,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15487.3015873134,1454
2022-06-15,"PL",480,480,480,8960,NA,NA,NA,NA,NA,240,240,240,240,NA,NA,NA,7.49,210,23,"G",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4527.23147989128,480
2022-06-15,"PU",528,1197,997,7627,NA,NA,NA,NA,NA,528,528,528,264,NA,NA,NA,8.57,91.2,14.8,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16723.0618778002,1197
2022-06-15,"UN",696,4686,4052,14384,NA,NA,NA,NA,NA,1206,2892,2413,348,NA,NA,NA,7.79,59.7,8.2,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4686
2022-06-20,"BL",792,9328,8448,12672,NA,NA,NA,NA,NA,3485,5808,3714,792,NA,NA,NA,6.55,117,18.7,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9328
2022-06-20,"LA",576,7040,5632,7232,NA,NA,NA,NA,NA,2675,5888,4032,2573,NA,NA,NA,6.81,55,9.9,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7040
2022-06-20,"MC",456,456,456,5472,NA,NA,NA,NA,NA,228,228,228,228,NA,NA,NA,6.72,73.5,21.3,"G",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18883.3078685999,456
2022-06-20,"PL",840,840,840,11219,NA,NA,NA,NA,NA,420,420,420,420,NA,NA,NA,7.38,51.4,19.2,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5519.71725972393,840
2022-06-20,"PU",552,552,552,3913,NA,NA,NA,NA,NA,276,276,276,276,NA,NA,NA,7.59,119,9.6,"C",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19181.823979266,552
2022-06-20,"UN",576,4659,3046,5184,NA,NA,NA,NA,NA,1011,2125,1459,640,NA,NA,NA,6.84,117,6.9,"C",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4659
2022-06-22,"BL",600,10800,11066,5600,NA,NA,NA,NA,NA,1960,4786.6667,5013.333333,2333.333333,NA,NA,NA,6.57,101,18,"C",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11066
2022-06-22,"LA",648,648,648,9504,NA,NA,NA,NA,NA,324,324,324,324,NA,NA,NA,6.79,32.5,11.8,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,648
2022-06-22,"MC",1056,1056,1056,12437.33,NA,NA,NA,NA,NA,528,528,528,528,NA,NA,NA,7.34,117,22,"C",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16135.0806451738,1056
2022-06-22,"PL",600,600,600,4146.67,NA,NA,NA,NA,NA,300,300,300,300,NA,NA,NA,7.22,65.8,19.1,"C",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2742.2556742453,600
2022-06-22,"PU",456,456,557.333333,2766.4,NA,NA,NA,NA,NA,228,228,228,228,NA,NA,NA,7.38,68.7,19.4,"C",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19479.9081934225,557.333333
